date_str,Time,latitude,longitude,NO2_Value
2024-01-01,6:57:59 PM,22.678894316703616,79.13957702712787,3.238804402144736E-5
2024-01-01,7:33:53 PM,21.3519059751076,75.25792510100219,2.4869450498962653E-5
2024-01-01,7:34:34 PM,21.353774338448993,75.25558407294912,2.618821763098098E-5
2024-01-01,7:43:14 PM,22.946944258329406,81.66649162580195,-9999
2024-01-01,8:09:57 PM,15.194551826355804,77.07297988930206,2.845536084137588E-5
2024-01-01,8:20:07 PM,14.390005141484675,77.13012326930198,2.391944872213529E-5
2024-01-01,8:50:22 PM,17.219447451129795,77.44711630409039,2.173108441640254E-5
2024-01-01,8:55:54 PM,16.27226750086209,75.6129721041807,2.5721359634169853E-5
2024-01-01,9:17:38 PM,19.943440939063027,80.41063040510946,1.3947857951279408E-5
2024-01-01,9:49:21 PM,8.133712458559023,77.79622378466571,-9999
2024-01-01,9:57:57 PM,23.267843465640638,78.11789887556024,-9999
2024-01-01,10:00:20 PM,18.439363858230465,79.71282568125571,1.4146849571259972E-4
2024-01-01,10:09:41 PM,26.841581086722734,81.745422173549,-9999
2024-01-01,10:31:35 PM,8.53999453284164,77.36025301556926,-9999
2024-01-01,10:34:42 PM,23.820013949088843,71.47715587710967,2.4259625206485303E-5
2024-01-01,10:39:48 PM,15.709355042976135,78.68706299312313,7.224988166850643E-6
2024-01-01,11:19:11 PM,9.369868911696344,78.83724997570424,1.3099049094095635E-5
2024-01-01,11:21:30 PM,14.643326672330936,76.42692749227461,1.524617709946136E-5
2024-01-01,11:40:51 PM,24.392745347494483,70.12411746715941,6.893676194243553E-5
2024-01-01,11:42:17 PM,22.31743512621024,78.0889771461276,3.89453016396414E-5
2024-01-01,11:42:29 PM,26.736114428606633,73.57762434653743,2.685135586944835E-5
2024-01-01,11:45:12 PM,11.86794204475674,78.93920732129128,2.1337225916789256E-5
2024-01-01,11:48:59 PM,18.178444019189133,79.13930502196361,2.085595224342824E-5
2024-01-01,11:54:15 PM,19.912227231688906,78.33865113231214,2.7423433493801478E-5
2024-01-01,3:33:05 AM,7.218330357903439,93.96556631501217,-9999
2024-01-01,4:50:57 AM,7.156219539329992,93.95108761389163,-9999
2024-01-01,5:45:31 AM,7.36235932192974,93.98281857698795,-9999
2024-01-01,5:48:02 AM,7.3230568052446685,94.01406349806945,-9999
2024-01-01,5:49:31 AM,7.292467372018031,94.00050337176592,-9999
2024-01-01,5:51:44 AM,7.283674024740637,93.92249585793695,-9999
2024-01-01,5:54:31 AM,7.303851457007478,93.9328721860883,-9999
2024-01-01,5:56:13 AM,7.255363192152307,93.95720550053696,-9999
2024-01-01,6:35:46 AM,8.418109464646747,78.09274508651775,-9999
2024-01-01,7:02:39 AM,6.748907412704033,93.63345692765257,-9999
2024-01-01,7:07:50 AM,6.78280995801338,93.64875164426589,-9999
2024-01-01,7:32:57 AM,7.444054512329923,93.85088715411965,-9999
2024-01-01,8:06:54 AM,7.300796972785871,93.65406689272162,-9999
2024-01-01,12:24:56 PM,11.165575660525318,72.10095290077936,1.7094253053082486E-5
2024-01-01,12:26:48 PM,11.190867681700466,72.1066382546225,1.7094253053082486E-5
2024-01-01,12:28:31 PM,11.149616537855037,72.08060156357143,1.4742709936390627E-5
2024-01-01,12:29:45 PM,11.116534467139521,72.11822299915936,8.426675776723604E-6
2024-01-01,12:35:05 PM,11.129327628061857,72.10220144907431,8.42667577672248E-6
2024-01-01,12:39:28 PM,11.109680828820375,72.09496878716563,1.1480547871280441E-5
2024-01-01,12:41:32 PM,11.166463021634954,72.08804380322962,1.5992492171446358E-5
2024-01-01,12:42:44 PM,11.155029886533919,72.0908619550954,1.7091588466109567E-5
2024-01-01,12:44:19 PM,11.1473022644083,72.11566793425573,1.2904259405115708E-5
2024-01-01,12:46:58 PM,11.109877029266727,72.11092790983591,8.426675776713124E-6
2024-01-01,12:49:54 PM,11.139436410150019,72.1343381903665,8.762952281217157E-6
2024-01-01,12:58:00 PM,11.543725266261744,72.13685312336065,-9999
2024-01-01,12:58:00 PM,11.187304859958761,72.1633803155276,8.282438102473537E-6
2024-01-01,3:59:23 PM,7.115191350537237,94.0829566093452,-9999
2024-01-01,5:53:14 AM,7.28542645145464,93.96945019202971,-9999
2024-01-01,12:53:16 PM,11.178226130213945,72.1303249994184,2.7084508928948816E-6
2024-01-01,12:58:00 PM,11.133095568452019,72.13229146298298,9.941430836988893E-6
2024-01-01,1:06:32 PM,11.172897504455076,72.11691648255069,6.663045348419639E-6
2024-01-01,8:50:40 PM,19.70926232903921,80.38371081204983,-9999
2024-01-02,12:10:56 AM,21.263013795607158,75.45108444043535,2.8471423475104998E-5
2024-01-02,12:15:34 AM,24.23577607221108,78.10472669104837,-9999
2024-01-02,4:21:08 AM,26.18843425991924,79.4051432494669,-9999
2024-01-02,10:29:19 AM,8.386200137508292,77.04383074571568,2.9950972510697077E-5
2024-01-02,10:32:10 AM,8.694560352657232,77.27693025328456,-9999
2024-01-02,10:34:23 AM,8.652216729053709,77.210387088264,9.3569633555519E-6
2024-01-02,11:08:25 AM,8.443004625828136,76.9555940540701,2.175114241254773E-5
2024-01-02,11:10:27 AM,8.658660130075939,76.98733393536853,-9999
2024-01-02,11:35:49 AM,24.614121878393863,76.8474831490293,-9999
2024-01-02,11:37:25 AM,20.229826704220592,76.47567884409193,9.533828233546484E-6
2024-01-02,11:52:36 AM,24.634491052006,76.98522032146919,-9999
2024-01-02,12:07:19 PM,24.582854661807097,77.17541881780288,-9999
2024-01-02,12:10:28 PM,25.09591436991553,77.71303033631158,-9999
2024-01-02,12:12:28 PM,24.740225256185308,77.60576220136988,-9999
2024-01-02,12:17:12 PM,24.6797866005069,77.11640261536051,-9999
2024-01-02,12:22:53 PM,24.585735241087622,77.15695368034055,-9999
2024-01-02,12:24:48 PM,23.541667943130648,75.39089103531488,-9999
2024-01-02,2:04:22 PM,9.039984615762418,92.92283674737122,-1.3840756134830527E-6
2024-01-02,2:08:38 PM,9.093137100319494,92.89799955450353,-9999
2024-01-02,2:10:32 PM,9.148875863487566,92.85426023227029,5.979768047838828E-6
2024-01-02,2:32:30 PM,9.071987584022999,76.93480572495893,1.5847167111932957E-5
2024-01-02,2:49:50 PM,20.471197844243612,75.57636288453192,1.8463832020635358E-5
2024-01-02,3:12:46 PM,24.944300474997316,79.65601673383482,-9999
2024-01-02,3:29:24 PM,18.760031192286917,80.39099252407009,9.881420295576929E-6
2024-01-02,3:35:04 PM,25.588373031157033,79.00951842670202,-9999
2024-01-02,3:48:13 PM,25.45515738718534,78.14710152835926,-9999
2024-01-02,3:52:09 PM,12.178714633575597,76.21330533810718,-9999
2024-01-02,4:31:39 PM,25.45539371954117,78.72762297630527,-9999
2024-01-02,4:36:02 PM,24.488366310484583,82.95514953474255,1.3156593195161242E-4
2024-01-02,4:36:27 PM,25.45451081753259,78.6307846787276,-9999
2024-01-02,4:37:34 PM,25.5094514016121,78.66816086375758,-9999
2024-01-02,4:38:34 PM,25.512933959534838,78.65617034102486,-9999
2024-01-02,4:38:34 PM,25.523925643631582,78.66141870296477,-9999
2024-01-02,4:38:35 PM,25.51958247920553,78.66140086656056,-9999
2024-01-02,4:44:07 PM,25.62170481153154,77.94259823584613,-9999
2024-01-02,4:44:24 PM,25.444183539492812,78.7744970465791,-9999
2024-01-02,4:44:24 PM,25.479762706798258,78.80222373692942,-9999
2024-01-02,4:50:30 PM,19.29361614254436,75.36267830294973,2.1357343939582034E-5
2024-01-02,4:50:43 PM,25.457364642206798,78.89579797253599,-9999
2024-01-02,4:50:43 PM,25.538141257789967,78.83160475377058,-9999
2024-01-02,4:53:18 PM,25.40246419003677,79.44333544998966,-9999
2024-01-02,4:55:12 PM,25.43980916135938,78.87529502589224,-9999
2024-01-02,5:00:43 PM,25.094335848142606,80.29797121699416,-9999
2024-01-02,5:03:11 PM,25.472262498826357,78.91247055137482,-9999
2024-01-02,5:03:12 PM,25.57332802420271,78.90138968525702,-9999
2024-01-02,5:05:10 PM,25.456548626714014,78.98159999500639,-9999
2024-01-02,5:07:06 PM,25.685840061983253,80.45708086078321,-9999
2024-01-02,5:07:49 PM,22.901911796790657,84.30181143018636,4.401916885400722E-5
2024-01-02,5:08:38 PM,11.290475081032339,76.4293131113382,2.326415534998192E-5
2024-01-02,5:11:21 PM,25.448656017849416,79.00646394248042,-9999
2024-01-02,5:12:07 PM,25.0591936727404,80.81890569756297,-9999
2024-01-02,5:13:49 PM,25.017224613625366,78.9981031280052,-9999
2024-01-02,5:13:49 PM,25.539073209910132,78.99222603281676,-9999
2024-01-02,5:13:49 PM,25.211405087199772,78.79582938601878,-9999
2024-01-02,5:13:52 PM,25.21938241898439,78.77373454029896,-9999
2024-01-02,5:14:01 PM,25.354314816861656,78.32878760078192,-9999
2024-01-02,5:14:05 PM,24.87804715154521,80.00102184144097,-9999
2024-01-02,5:14:06 PM,22.90036448872511,84.22696095990322,-9999
2024-01-02,5:16:32 PM,25.52787194806388,78.8988524567576,-9999
2024-01-02,5:16:42 PM,25.396087675530342,78.1742619128758,-9999
2024-01-02,5:16:43 PM,24.97875594883729,81.41939054092525,-9999
2024-01-02,5:17:23 PM,25.30865808117543,78.83687095211471,-9999
2024-01-02,5:17:44 PM,22.900333275017736,84.22840570864454,-9999
2024-01-02,5:19:01 PM,25.506811613788454,78.89677005656564,-9999
2024-01-02,5:20:30 PM,25.13035200735129,78.48658180976021,-9999
2024-01-02,5:20:39 PM,22.868856480681462,84.18236994936876,-9999
2024-01-02,5:22:42 PM,25.425339378440942,79.4848630581004,-9999
2024-01-02,5:24:34 PM,22.899486045817582,84.21698595084666,-9999
2024-01-02,5:25:20 PM,25.318320953158253,78.91319292574548,-9999
2024-01-02,5:26:23 PM,25.190960108869724,78.953534412976,-9999
2024-01-02,5:27:31 PM,22.796057196882906,73.1006566023556,4.195868536095186E-5
2024-01-02,5:29:56 PM,25.54125371032527,79.30247690681236,-9999
2024-01-02,5:32:20 PM,25.431484019692594,79.02343082198877,-9999
2024-01-02,5:32:20 PM,25.480922073072154,79.0085240471671,-9999
2024-01-02,5:35:27 PM,25.555487160887875,78.91840115577591,-9999
2024-01-02,5:35:39 PM,25.568565704277628,78.30344652949519,-9999
2024-01-02,5:37:05 PM,25.500377130968335,79.07670370227429,-9999
2024-01-02,5:38:30 PM,25.49087478662344,79.14488781648252,-9999
2024-01-02,5:39:17 PM,25.530262026228524,79.13134552658322,-9999
2024-01-02,5:42:35 PM,25.521919048157535,78.9665416107489,-9999
2024-01-02,5:44:30 PM,25.3781710074976,79.00736913999425,-9999
2024-01-02,5:44:30 PM,25.42782755682877,79.21335285405715,-9999
2024-01-02,5:44:30 PM,25.462363294487712,79.22524527656668,-9999
2024-01-02,5:44:30 PM,25.533820388869177,79.282005173876,-9999
2024-01-02,5:44:30 PM,25.570710531884338,79.13646903369361,-9999
2024-01-02,5:46:07 PM,25.50617396233781,78.9920967188862,-9999
2024-01-02,5:47:21 PM,25.448009448196665,79.12545505409162,-9999
2024-01-02,5:47:21 PM,25.527720338628065,79.00636584225722,-9999
2024-01-02,5:47:21 PM,25.546042784856674,79.20286058927837,-9999
2024-01-02,5:48:40 PM,25.464048834685915,79.11181466396911,-9999
2024-01-02,5:51:04 PM,24.85294687171537,80.00587780248817,-9999
2024-01-02,5:53:49 PM,25.931737189575525,81.04581151376861,5.4735430483380344E-5
2024-01-02,5:54:27 PM,25.5192970967381,79.3984858115941,-9999
2024-01-02,5:56:02 PM,25.44663158597115,79.38521552685904,-9999
2024-01-02,5:57:57 PM,25.500283489846208,79.1141824466285,-9999
2024-01-02,5:59:27 PM,26.119224552468708,79.42749672304782,-9999
2024-01-02,6:00:12 PM,24.571599890748196,77.45524078620976,-9999
2024-01-02,6:00:52 PM,25.445262641947746,79.37922695414427,-9999
2024-01-02,6:01:33 PM,25.56919443752616,79.0729090072778,-9999
2024-01-02,6:04:44 PM,23.491935589081564,76.04217395787803,-9999
2024-01-02,6:06:34 PM,25.55349394271698,79.1421989785473,-9999
2024-01-02,6:06:55 PM,21.889468443504718,74.92935623987903,2.8962640499227232E-5
2024-01-02,6:06:55 PM,21.859226820160245,75.23314141734713,2.3534687636701413E-5
2024-01-02,6:07:50 PM,24.73990866001051,77.55387610151199,-9999
2024-01-02,6:08:12 PM,24.72791367817674,80.03622198515687,-9999
2024-01-02,6:08:19 PM,24.851756291734098,80.00377756589201,-9999
2024-01-02,6:09:00 PM,22.051543389494313,75.2481239968867,3.364650183358416E-5
2024-01-02,6:09:40 PM,25.405179782578315,79.38509067202955,-9999
2024-01-02,6:10:28 PM,21.586512658832554,76.52869309651636,2.435641727059873E-5
2024-01-02,6:11:07 PM,23.514168666934047,75.70136040526211,-9999
2024-01-02,6:12:11 PM,25.6085772180302,79.22046957933844,-9999
2024-01-02,6:13:04 PM,25.263433878291384,81.03523006696878,-9999
2024-01-02,6:14:14 PM,25.487387769599643,79.27165560033094,-9999
2024-01-02,6:15:38 PM,20.083412121130692,76.93200095039631,2.203222538809194E-5
2024-01-02,6:16:59 PM,25.552606581607346,79.48546949584367,-9999
2024-01-02,6:18:08 PM,24.705256985724187,80.04493952771637,-9999
2024-01-02,6:21:59 PM,24.94792126505271,79.86655319007326,-9999
2024-01-02,6:30:43 PM,25.408515190166295,79.11765162724808,-9999
2024-01-02,6:31:09 PM,25.926734078193558,78.61745196657779,-9999
2024-01-02,6:32:33 PM,26.023465357345966,78.5260939041948,-9999
2024-01-02,6:32:47 PM,25.514837995684662,82.09049862677202,1.3234080688570755E-4
2024-01-02,6:33:27 PM,24.298756415489954,83.34942770898928,-9999
2024-01-02,6:33:46 PM,16.714900166932395,75.0240586280521,2.6129688194505208E-5
2024-01-02,6:33:58 PM,25.43524304188065,79.33097502164493,-9999
2024-01-02,6:33:58 PM,25.47203508467263,79.4033328544392,-9999
2024-01-02,6:35:34 PM,25.709673957113925,79.3240054466984,-9999
2024-01-02,6:36:47 PM,25.456860763787756,79.32636877025672,-9999
2024-01-02,6:37:45 PM,25.411979911684824,79.16131514476342,-9999
2024-01-02,6:37:53 PM,23.787676548249248,75.88656470841593,-9999
2024-01-02,6:39:03 PM,25.44165968829655,79.59857013496327,-9999
2024-01-02,6:40:25 PM,25.45106393241828,79.28755675468753,-9999
2024-01-02,6:40:26 PM,25.066386202739608,79.37589600565734,-9999
2024-01-02,6:41:09 PM,25.544763022854333,79.3041490697074,-9999
2024-01-02,6:42:50 PM,25.617254628680204,79.37530740431829,-9999
2024-01-02,6:42:50 PM,25.558867159486386,79.28280335296455,-9999
2024-01-02,6:44:48 PM,15.105227114053179,74.13978767544641,1.884670382422995E-5
2024-01-02,6:50:18 PM,25.544036189382624,79.39823610193511,-9999
2024-01-02,6:53:41 PM,23.582526686083373,75.68287743139558,-9999
2024-01-02,6:53:51 PM,24.67733855402856,77.79488605434967,-9999
2024-01-02,6:54:56 PM,26.058580778141845,78.58455717810652,-9999
2024-01-02,6:54:56 PM,25.84835199987609,78.61138313004405,-9999
2024-01-02,6:55:28 PM,25.353851070352103,79.26152898183857,-9999
2024-01-02,6:55:46 PM,23.695765557335626,83.47607063800821,3.9116461266529776E-5
2024-01-02,6:58:55 PM,25.360932122824973,78.80744534426302,-9999
2024-01-02,6:59:03 PM,23.888965028678278,75.83359504700205,-9999
2024-01-02,6:59:03 PM,23.90699763333841,76.10771382516158,-9999
2024-01-02,6:59:03 PM,23.684519704478834,75.67880181303272,-9999
2024-01-02,7:00:05 PM,24.53522700345524,77.67771871506933,-9999
2024-01-02,7:00:44 PM,23.843932567139525,75.98083902288788,-9999
2024-01-02,7:01:22 PM,23.650648372876862,75.82258552650109,-9999
2024-01-02,7:01:22 PM,23.706619009299715,75.66805537949392,-9999
2024-01-02,7:01:27 PM,24.607232567266283,77.66211186138227,-9999
2024-01-02,7:03:47 PM,25.88595113995875,79.14590449152271,-9999
2024-01-02,7:04:03 PM,21.14836584842201,79.7824902170137,1.9704493568525273E-5
2024-01-02,7:04:03 PM,21.925266106761782,75.03121102614183,3.156624370602487E-5
2024-01-02,7:08:38 PM,23.397121723382142,75.44460536660469,-9999
2024-01-02,7:09:02 PM,25.463678729298472,80.03355098362586,-9999
2024-01-02,7:09:28 PM,23.938064190377766,76.35521622913309,-9999
2024-01-02,7:09:55 PM,25.940949692351946,78.79203915012336,-9999
2024-01-02,7:10:05 PM,27.661007791809208,76.8882482508599,7.137801731007683E-5
2024-01-02,7:11:15 PM,23.88823819520657,76.11166012959387,-9999
2024-01-02,7:12:00 PM,26.298805929194142,78.2616067843107,-9999
2024-01-02,7:12:37 PM,23.924553114185823,75.99934875136076,-9999
2024-01-02,7:12:40 PM,25.507105914457984,79.58451950754386,-9999
2024-01-02,7:12:57 PM,27.956267168063132,74.88259810623259,3.4320586564752075E-5
2024-01-02,7:13:17 PM,25.508889554879357,79.59272871258325,-9999
2024-01-02,7:14:42 PM,25.08677321275596,80.2531394150028,-9999
2024-01-02,7:14:53 PM,25.930555527796365,78.65773548549461,-9999
2024-01-02,7:15:32 PM,25.550154076027955,79.44090078081447,-9999
2024-01-02,7:15:32 PM,26.36089445226232,78.26141950206646,-9999
2024-01-02,7:15:53 PM,16.825686532605257,80.76076793802814,-9999
2024-01-02,7:16:05 PM,26.25595396807052,78.3476674346422,-9999
2024-01-02,7:16:05 PM,25.571267919516018,79.42770184169628,-9999
2024-01-02,7:16:40 PM,25.25953662397067,79.57553441892117,-9999
2024-01-02,7:17:19 PM,25.894887178469848,78.87406877310255,-9999
2024-01-02,7:18:17 PM,24.949348177389812,80.03038502187792,-9999
2024-01-02,7:18:17 PM,25.541695161329564,79.50069732594119,-9999
2024-01-02,7:18:36 PM,23.925493984508098,77.0026999975987,-9999
2024-01-02,7:18:36 PM,25.522743981852418,79.63087632209549,-9999
2024-01-02,7:18:57 PM,23.682522027206893,76.27451095916678,-9999
2024-01-02,7:19:38 PM,25.475513183494318,79.93156242433145,-9999
2024-01-02,7:19:41 PM,26.12217201826504,78.63619356830542,-9999
2024-01-02,7:19:57 PM,25.485804788725673,79.68830508456281,-9999
2024-01-02,7:20:18 PM,25.555286501340465,79.50193695603404,-9999
2024-01-02,7:20:59 PM,25.463932898058523,79.62979721964055,-9999
2024-01-02,7:21:57 PM,25.614003944012243,80.08395666193401,-9999
2024-01-02,7:22:54 PM,25.516037493868033,79.60958857366634,-9999
2024-01-02,7:22:58 PM,25.58406999864046,79.47351910502043,-9999
2024-01-02,7:22:58 PM,26.261349480345192,78.42543415701431,-9999
2024-01-02,7:23:24 PM,26.288630260590175,78.47268279177662,-9999
2024-01-02,7:24:28 PM,23.52249380860083,75.39116304047914,-9999
2024-01-02,7:24:40 PM,25.43978686585411,79.58532214573349,-9999
2024-01-02,7:24:40 PM,25.59709503281757,79.49026302947613,-9999
2024-01-02,7:24:40 PM,25.592974823444187,79.53216966117641,-9999
2024-01-02,7:24:41 PM,24.91311352222951,77.05439881521235,-9999
2024-01-02,7:25:09 PM,25.979627934889535,78.8701759778829,-9999
2024-01-02,7:25:45 PM,24.909309909030924,79.60534350946345,-9999
2024-01-02,7:25:45 PM,25.381274541830795,79.69563138759362,-9999
2024-01-02,7:25:45 PM,25.469792156842743,79.57616761127076,-9999
2024-01-02,7:25:45 PM,25.43102473228409,79.54617569758528,-9999
2024-01-02,7:26:46 PM,23.1839989885327,76.3206760323731,1.995594357140139E-5
2024-01-02,7:26:46 PM,29.236323471071632,79.35407762420283,3.5165870940557256E-5
2024-01-02,7:26:59 PM,24.761878650900837,77.34100307632153,-9999
2024-01-02,7:26:59 PM,24.798336261113818,77.58116134085802,-9999
2024-01-02,7:30:09 PM,26.36732001688033,77.54257228034152,-9999
2024-01-02,7:31:41 PM,24.198609464930612,72.08677741853045,4.226536475471123E-5
2024-01-02,7:32:10 PM,25.43333900573083,80.14916655573961,-9999
2024-01-02,7:32:10 PM,25.471156641765102,80.01132236487443,-9999
2024-01-02,7:32:15 PM,24.697110208099538,78.78233614623106,-9999
2024-01-02,7:32:33 PM,25.48232668990398,79.62437941186062,-9999
2024-01-02,7:34:07 PM,23.686401445123387,75.92727184193285,-9999
2024-01-02,7:35:03 PM,25.174051197675062,77.29968950506135,-9999
2024-01-02,7:35:38 PM,26.049060597392742,78.83288897487397,-9999
2024-01-02,7:37:01 PM,25.8465594412526,79.26733919051121,-9999
2024-01-02,7:37:02 PM,25.72900416018061,79.33237072027465,-9999
2024-01-02,7:37:02 PM,25.848739941667734,79.23260279330486,-9999
2024-01-02,7:38:07 PM,23.709820643856087,75.93311326431285,-9999
2024-01-02,7:38:23 PM,25.457600974562627,79.75015281617411,-9999
2024-01-02,7:38:54 PM,26.05134365713211,78.7107631152222,-9999
2024-01-02,7:39:32 PM,17.541880589203412,76.62085825619002,1.984430857152392E-5
2024-01-02,7:40:11 PM,23.503515874517365,75.9465752903932,-9999
2024-01-02,7:41:30 PM,26.165037356691812,78.6385613509648,-9999
2024-01-02,7:42:45 PM,25.59719313304075,79.49267986224709,-9999
2024-01-02,7:42:57 PM,26.01448026872327,78.91150292644622,-9999
2024-01-02,7:44:23 PM,27.05431587978053,77.88943683308695,-9999
2024-01-02,7:44:23 PM,25.99809753145291,77.51905052228459,-9999
2024-01-02,7:44:57 PM,26.014823619504387,79.67243960301465,-9999
2024-01-02,7:46:36 PM,25.811033783159804,79.3995203230385,-9999
2024-01-02,7:46:36 PM,26.123095052183103,78.93913151657338,-9999
2024-01-02,7:48:59 PM,26.262348318981164,79.23757469097946,-9999
2024-01-02,7:49:00 PM,26.346085777663827,79.1684720019542,-9999
2024-01-02,7:50:34 PM,25.942818055693337,79.43819410647504,-9999
2024-01-02,7:50:34 PM,25.891119238079693,79.34099462171203,-9999
2024-01-02,7:50:34 PM,25.20424377090794,79.4994710731515,-9999
2024-01-02,7:50:45 PM,26.461652299665978,79.01501203919986,-9999
2024-01-02,7:50:48 PM,23.972350218377713,76.45630405001471,-9999
2024-01-02,7:51:42 PM,26.029824035448176,79.1801102557037,-9999
2024-01-02,7:51:56 PM,18.52551369058304,76.67337754839751,2.1294009180592026E-5
2024-01-02,7:55:06 PM,25.85984310329082,79.27930741773866,-9999
2024-01-02,7:55:17 PM,26.666048573753834,78.9483529375519,-9999
